schema_version,timestamp,run_id,t_s,t_ttdyn,rho_c,rho_c_ic,dev_pct,damping_end_time_ttdyn,damping_ramp_start_ttdyn,cause_status,caveat
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.060833127,11.097767266442457,18883350980.0,1000000000.0,1788.335098,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.064151195,11.109797698978424,19018105320.0,1000000000.0,1801.810532,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.067465546,11.12181465466047,19143251940.0,1000000000.0,1814.325194,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.070776187,11.133818158868737,19256248940.0,1000000000.0,1825.624894,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.0740831290000004,11.145808251486296,19357318470.0,1000000000.0,1835.731847,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.077386382,11.157784968770487,19448851060.0,1000000000.0,1844.885106,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.080685953,11.16974833610146,19534050050.0,1000000000.0,1853.405005,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.083981848,11.18169837523361,19615433580.0,1000000000.0,1861.543358,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.087274068,11.193635089792677,19694308100.0,1000000000.0,1869.43081,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.09056261,11.205558468901453,19770806410.0,1000000000.0,1877.080641,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.09384747,11.217468498057002,19844466590.0,1000000000.0,1884.446659,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.097128642,11.229365155504922,19914920150.0,1000000000.0,1891.492015,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.100406123,11.24124843036801,19982262960.0,1000000000.0,1898.226296,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.103679907,11.25311830089186,20047012450.0,1000000000.0,1904.701245,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.1069499890000003,11.264974748947804,20109832390.0,1000000000.0,1910.983239,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.110216365,11.2768177600329,20171124170.0,1000000000.0,1917.112417,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.113479028,11.288647308767011,20231243780.0,1000000000.0,1923.124378,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.116737973,11.30046337702147,20290458740.0,1000000000.0,1929.045874,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.119993198,11.312265957544804,20349011620.0,1000000000.0,1934.901162,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.123244037,11.324052635598056,20407176890.0,1000000000.0,1940.717689,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.1264895809999995,11.33582011538886,20465273130.0,1000000000.0,1946.527313,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.129729888,11.3475686072098,20524165410.0,1000000000.0,1952.416541,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.132965097,11.359298615037927,20584544570.0,1000000000.0,1958.454457,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
1,2026-07-29T13:23:52.925399+00:00,prerelax_v2_earlyramp,3.136195403,11.371010845891403,20646310450.0,1000000000.0,1964.631045,6.0,5.0,"CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started.","CONFIRMED (A): damping was masking a pure numerical instability in castro.use_pslope=1 + grav_source_type=4 -- collapse onset tracks damping ramp-off time, not rho_c level. Discriminating test: prerelax_v2_earlyramp (ramp-off at t/t_dyn~6, rho_c still at -7.6%, collapse begins within ~1.5 t_dyn of ramp-off) vs. prerelax_v1_extended_damping (ramp-off at t/t_dyn~20, rho_c at +9.5%, collapse begins then). Hypothesis (B) (drift-to-threshold) ruled out: rho_c had NOT climbed before the second run's collapse started."
